name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;943;0;966;3067;1793;3067;1533;0
header;161;185;161;222;1804;222;1804;185
A;963;247;963;273;987;273;987;247
A;1003;330;1003;330;1003;330;1003;330
A;1138;554;1138;554;1139;554;1139;554
B;968;916;968;942;988;942;988;916
A;1432;966;1432;966;1436;966;1436;966
B;1098;1076;1098;1091;1107;1091;1107;1076
A;1071;1132;1071;1138;1078;1138;1078;1132
C;973;1581;973;1608;993;1608;993;1581
A;1203;1899;1203;1902;1209;1902;1209;1899
A;1609;1984;1609;1984;1609;1984;1609;1984
B;1371;1990;1371;2007;1380;2007;1380;1990
A;1086;2227;1086;2229;1086;2229;1086;2227
A;1399;2837;1399;2842;1401;2842;1401;2837
A;1023;2899;1023;2901;1027;2901;1027;2899
