name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;290;0;336;3075;1335;3075;1335;0
header;141;131;141;174;1765;174;1765;131
A;1064;47;1064;47;1065;47;1065;47
A;943;201;943;227;965;227;965;201
A;965;707;965;710;969;710;969;707
B;945;866;945;893;965;893;965;866
D;482;1110;482;1136;522;1136;522;1110
A;928;1244;928;1246;930;1246;930;1244
C;940;1555;940;1582;961;1582;961;1555
A;577;1645;577;1651;583;1651;583;1645
A;617;1645;617;1650;625;1650;625;1645
B;1289;1896;1289;1915;1303;1915;1303;1896
A;751;1991;751;2006;760;2006;760;1991
B;1222;2219;1222;2235;1230;2235;1230;2219
D;936;2229;936;2257;958;2257;958;2229
A;478;2615;478;2616;480;2616;480;2615
