name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;199;0;239;3081;1059;3081;1036;0
header;198;170;198;210;1813;210;1813;170
A;997;231;997;258;1016;258;1016;231
A;593;273;593;273;593;273;593;273
A;212;777;212;779;215;779;215;777
A;462;810;462;812;464;812;464;810
B;1002;898;1002;928;1024;928;1024;898
B;973;922;973;942;987;942;987;922
A;265;1142;265;1142;265;1142;265;1142
A;443;1168;443;1180;450;1180;450;1168
A;604;1228;604;1229;605;1229;605;1228
A;615;1532;615;1544;622;1544;622;1532
C;1010;1567;1010;1595;1030;1595;1030;1567
A;645;1625;645;1637;652;1637;652;1625
B;556;1660;556;1675;565;1675;565;1660
A;939;1687;939;1688;940;1688;940;1687
C;680;2024;680;2043;694;2043;694;2024
A;990;2037;990;2050;997;2050;997;2037
D;1014;2233;1014;2262;1039;2262;1039;2233
A;727;2282;727;2284;728;2284;728;2282
B;353;2489;353;2505;361;2505;361;2489
A;720;2986;720;2989;722;2989;722;2986
